Name,SMILE
 ,C=CC(=O)Nc1cccc(-c2c(Cl)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1
 ,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3OC)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,CC(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
Tarceva,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
 ,CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1
 ,O=C(/C=C/CN1CCOCC1)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1
 ,O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CCN(CC)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,O=C(/C=C/Cn1ccnc1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CN1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1
 ,CC1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1
 ,CC1CCCCN1C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,O=C(/C=C/Cn1ccnc1)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
Iressa,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
 ,CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1
 ,CC1CCCCN1C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1
,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
Iressa,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,O=C(/C=C/CN1CCCCC1)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CCN(CC)C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(thiazol-2-ylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNc1nccs1
N-[4-(4-bromo-2-fluoro-phenylamino)-7-(2-oxo-oxazolidin-5-ylmethoxy)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1
thiophene-2-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1cccs1
morpholine-4-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCOCC1
 piperazine-1-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCNCC1
4-acetyl-piperazine-1-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C(C)=O)CC1
4-methyl-piperazine-1-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C)CC1
pyrrolidine-2-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1
1-methyl-pyrrolidine-2-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C
1H-pyrrole-2-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1ccc[nH]1
1-methyl-pyrrolidine-2-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C
N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(2-piperidin-1-yl-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCCC1
N-(4-(4-bromo-2-fluoro-phenylamino)-7-{2-[2-(4-methyl-piperazin-1-yl)-acetylamino]-ethoxy}-quinazolin-6-yl)-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCN(C)CC1
N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(2-morpholin-4-yl-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCOCC1
 N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(3-piperidin-1-yl-propionylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1
1-acetyl-pyrrolidine-2-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(C)=O
1-propionyl-pyrrolidine-2-carboxylic acid {2-[6-acryloylamino-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-7-yloxy]-ethyl}-amide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(=O)CC
N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(2-pyrrolidin-1-yl-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCC1
N-[7-(2-acetylamino-ethylsulfanyl)-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1SCCNC(C)=O
"N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(2-2,5-dihydro-pyrrol-1-yl-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide",C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CC=CC1
"N-[4-(4-bromo-2-fluoro-phenylamino)-7-(4,5-dihydro-oxazol-2-ylmethoxy)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1=NCCO1
N-[7-[2-(2-azetidin-1-yl-acetylamino)-ethoxy]-4-(4-bromo-2-fluoro-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCC1
N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(2-methoxy-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)COC
N-[7-(2-acetylamino-ethoxy)-4-(3-chloro-4-fluoro-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCNC(C)=O
N-[7-(2-acetylamino-ethoxy)-4-(4-chloro-2-fluoro-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(C)=O
N-[7-(2-acetylamino-ethoxy)-4-(4-chloro-2-chloro-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O
N-[7-(2-acetylamino-ethoxy)-4-(4-bromo-2-trifluoromethyl-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3C(F)(F)F)ncnc2cc1OCCNC(C)=O
N-[7-(2-acetylamino-ethoxy)-4-(4-bromo-2-chloro-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3Cl)ncnc2cc1OCCNC(C)=O
 N-{4-(4-chloro-2-fluoro-phenylamino)-7-[2-(2-dimethylamino-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(=O)CN(C)C
N-[4-(3-chloro-2-fluoro-phenylamino)-7-{2-[2-(dimethylamino)-acetamido]-ethoxy}quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCNC(=O)CN(C)C
"N-[7-(2-acetylamino-ethoxy)-4-(2,3,4-trifluoro-phenylamino)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCCNC(C)=O
"N-[7-(2-acetylamino-ethoxy)-4-(4-bromo-2,5-difluoro-phenylamino)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCCNC(C)=O
N-{4-(4-bromo-2-fluoro-phenylamino)-7-[2-(2-hydroxy-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CO
"N-[7-(2-acetylamino-ethoxy)-4-(4-bromo-2,6-difluoro-phenylamino)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(C)=O
"N-[7-(2-acetylamino-ethoxy)-4-(4,5-dichloro-2-fluoro-phenylamino)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O
"N-[7-(2-acetylamino-ethoxy)-4-(2,4,5-trichloro-phenylamino)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O
"N-[4-(4-bromo-2,6-difluorophenylamino)-7-{2-[2-(dimethylamino)-acetamido]-ethoxy}-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C
"N-{4-(4-bromo-2,3-difluoro-phenylamino)-7-[2-(2-dimethylamino-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide",C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CN(C)C
"N-{4-(4-bromo-2,3-difluoro-phenylamino)-7-[2-(3-diethylamino-propionylamino)-ethoxy]-quinazolin-6-yl}-acrylamide",C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC
"N-{4-(4-bromo-2,3-difluoro-phenylamino)-7-[2-(3-piperidin-1-yl-propionylamino)-ethoxy]-quinazolin-6-yl}-acrylamide",C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1
"N-{2-[6-acryloylamino-4-(4-bromo-2,3-difluoro-phenylamino)-quinazolin-7-oxy]-ethyl}-4-dimethylamino-butylamide ",C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C
N-[7-(2-acetylamino-ethoxy)-4-(6-chloro-pyridin-3-ylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O
N-[7-(2-acetylamino-ethoxy)-4-(4-chloro-2-fluoro-5-methoxy-phenylamino)-quinazolin-6-yl]-acrylamide ,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O
N-{7-(2-acetylamino-ethoxy)-4-[3-chloro-4-(pyridin-3-ylmethoxy)-phenylamino]-quinazolin-6-yl}-acrylamide ,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccnc4)c(Cl)c3)ncnc2cc1OCCNC(C)=O
5-[7-(2-acetylamino-ethoxy)-6-acryloylamino-quinazolin-4-ylamino]-2-bromo-4-fluoro-N-methoxy-benzamide,C=CC(=O)Nc1cc2c(Nc3cc(C(=O)NOC)c(Br)cc3F)ncnc2cc1OCCNC(C)=O
"N-[7-(2-acetylamino-ethoxy)-4-(2,4-dichloro-5-methoxy-phenylamino)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O
N-[7-(2-acetylamino-ethoxy)-4-(4-bromo-5-chloro-2-fluoro-phenylamino)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(C)=O
N-[4-(4-bromo-5-chloro-2-fluoro-phenylamino)-7-(2-propionylamino-ethoxy)-quinazolin-6-yl]-acrylamide,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNCC(C)=O
N-{4-(4-bromo-5-chloro-2-fluoro-phenylamino)-7-[2-(2-dimethylamino-acetylamino)-ethoxy]-quinazolin-6-yl}-acrylamide,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C
"N-[4-(4,5-dichloro-2-fluoro-phenylamino)-7-(2-dimethylamino-ethoxy)-quinazolin-6-yl]-acrylamide",C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCN(C)C
 ,O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CC1CCCCN1C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CN(C)C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
Tarceva,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
 ,O=C(/C=C/CN1CCCC1)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
 ,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1
 ,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1
00089001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC4CCCC4)cc3)nn21
00178001.cdx,CN(C)C/C=C/C(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1
00356001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C)cc3)nn21
,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
00343001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(F)cc3)nn21
00178001.cdx,CN(C)C/C=C/C(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1
00052001.cdx,C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1
00176001.cdx,C=CC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1
00191001.cdx,C=CC(=O)N1CCc2c([nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn23)C1
00171001.cdx,C=CC(=O)Nc1cccc(-c2c[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn23)c1
00328001.cdx,C=CC(=O)N1CCC(c2c[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn23)CC1
00052001.cdx,C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1
00057001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21
00081001.cdx,C=CC(=O)N(C)c1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21
00282001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)cc3)nn21
00282001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)cc3)nn21
00341001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC(F)(F)F)cc3)nn21
00353001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C(F)(F)F)cc3)nn21
00324001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Cl)cc3)nn21
,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1
00111001.cdx,C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)C1
00123001.cdx,C=CC(=O)NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21
,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
 ,CCN(C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1)CCO
 ,C=CC(=O)Nc1cccc(-c2c(C)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C=CC(=O)Nc1cccc(-c2c(C)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](C)c4ccccc4)c23)c1
 ,CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,CC(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1
 ,C=CC(=O)Nc1cccc(-c2c(C)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C=CC(=O)Nc1cccc(-c2c(C)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3OC)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3OC)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,CCN(C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1)CCO
 ,C=CC(=O)Nc1cccc(-c2noc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,CC#CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C=CS(=O)(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3OC)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@@H](CO)c4ccccc4)c23)c1
,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
 ,CCOC(=O)/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,C=CC(=O)Nc1cccc(-c2c(C)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,O=C(/C=C/CN1CCOCC1)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1
 ,COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1
 ,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1
 ,COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1
 ,COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1
 ,COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
 ,COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1
,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1
00199001.cdx,C=CC(=O)Nc1ccc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2c1
00176001.cdx,C=CC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1
00191001.cdx,C=CC(=O)N1CCc2c([nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn23)C1
00171001.cdx,C=CC(=O)Nc1cccc(-c2c[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn23)c1
00328001.cdx,C=CC(=O)N1CCC(c2c[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn23)CC1
00052001.cdx,C=CC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1
00287001.cdx,C=CC(=O)Nc1ccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)cc1
00057001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21
00093001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCC4CC4)cc3)nn21
00097001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCCOC)cc3)nn21
00282001.cdx,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)cc3)nn21
